"data_year","zone","habitat","nombre_pieces","loyer_moyen","surface_moyenne","moyenne_loyer_mensuel","nombre_observations"
2015,"69000","Appartement",3,11.55,68,610,538
2015,"69000","Maison",4,8.1,105,845,336
2015,"69000","Appartement",1,9.3,65,601,2540
2015,"69000","Appartement",1,12.8,31,404,151
2015,"69000","Appartement",2,10.8,46,493,586
2015,"69000","Appartement",3,9.4,62,586,1022
2015,"69000","Maison",4,8.4,86,724,781
2015,"69000","Appartement",1,9.5,71,679,1573
2015,"69000","Appartement",1,14.4,31,450,189
2015,"69000","Appartement",2,11.55,50,546,438
2015,"69000","Appartement",3,9.8,68,666,494
2015,"69000","Maison",4,8.5,99,835,452
2015,"69000","Appartement",1,10.6,70,740,1013
2015,"69000","Appartement",1,14.1,32,450,91
2015,"69000","Appartement",2,11.5,50,574,269
2015,"69000","Appartement",3,10.4,67,699,406
2015,"69000","Maison",4,11.55,101,1011,247
2015,"69000","Appartement",1,11.5,67,766,1138
2015,"69000","Appartement",1,14.5,32,470,72
2015,"69000","Appartement",2,12.7,45,568,402
2015,"69000","Appartement",3,11.4,66,747,456
2015,"69000","Maison",4,10.7,98,1051,208
2015,"69000","Maison",2,9.6,102,979,554
2015,"69000","Maison",1,11.55,63,695.5,128
2015,"69000","Maison",4,11.55,63,695.5,426
2015,"69000","Maison",2,9.6,102,979,554
2015,"69000","Maison",2,10.1,100,1010,200
2015,"69000","Maison",1,11.55,63,695.5,51
2015,"69000","Maison",4,11.55,63,695.5,149
2015,"69000","Maison",2,9.4,102,967,354
2015,"69000","Maison",1,11.55,63,695.5,77
2015,"69000","Maison",4,11.55,63,695.5,277
2015,"69000","Maison",2,10.1,100,1010,200
2015,"69000","Maison",2,10.1,100,1010,200
2015,"69000","Maison",2,9.4,102,967,354
2015,"69000","Maison",2,9.4,102,967,354
2015,"69000","Maison",2,8.1,97,782,202
2015,"69000","Maison",1,11.55,63,695.5,71
2015,"69000","Maison",4,11.55,63,695.5,131
2015,"69000","Maison",2,8.5,93,785,60
2015,"69000","Maison",2,11.55,98,782,142
2015,"69000","Maison",2,9.6,90,860,109
2015,"69000","Maison",1,11.55,63,695.5,27
2015,"69000","Maison",4,11.55,63,695.5,82
2015,"69000","Maison",2,11.55,63,695.5,37
2015,"69000","Maison",2,11.55,63,695.5,72
2015,"69000","Maison",2,9.7,102,997,97
2015,"69000","Maison",1,11.55,63,695.5,15
2015,"69000","Maison",4,11.55,63,695.5,82
2015,"69000","Maison",2,11.55,63,695.5,36
2015,"69000","Maison",2,11.55,63,695.5,61
2015,"69000","Maison",2,10.3,116,1186,58
2015,"69000","Maison",1,11.55,63,695.5,1
2015,"69000","Maison",4,11.55,63,695.5,53
2015,"69000","Maison",2,11.55,63,695.5,26
2015,"69000","Maison",2,11.55,63,695.5,32
2015,"69000","Maison",2,11.2,108,1209,88
2015,"69000","Maison",1,11.55,63,695.5,10
2015,"69000","Maison",4,11.55,63,695.5,78
2015,"69000","Maison",2,11.55,63,695.5,41
2015,"69000","Maison",2,11.55,63,695.5,47
2015,"69000","Maison",2,8.1,97,782,202
2015,"69000","Maison",2,8.1,97,782,202
2015,"69000","Maison",2,8.5,93,785,60
2015,"69000","Maison",2,11.55,63,695.5,142
2015,"69000","Maison",2,9.6,90,860,109
2015,"69000","Maison",2,9.6,90,860,109
2015,"69000","Maison",2,11.55,63,695.5,37
2015,"69000","Maison",2,11.55,63,695.5,72
2015,"69000","Maison",2,9.7,102,997,97
2015,"69000","Maison",2,9.7,102,997,97
2015,"69000","Maison",2,11.55,63,695.5,36
2015,"69000","Maison",2,11.55,63,695.5,61
2015,"69000","Maison",2,10.3,116,1186,58
2015,"69000","Maison",2,10.3,116,1186,58
2015,"69000","Maison",2,11.55,63,695.5,26
2015,"69000","Maison",2,11.55,63,695.5,32
2015,"69000","Maison",2,11.2,108,1209,88
2015,"69000","Maison",2,11.2,108,1209,88
2015,"69000","Maison",2,11.55,63,695.5,41
2015,"69000","Maison",2,11.55,63,695.5,47
2015,"69000","Appartement",1,10.1,61,620,7526
2015,"69000","Appartement",1,13.6,31,426,826
2015,"69000","Appartement",2,11.5,46,531,2283
2015,"69000","Appartement",3,11.55,66,656,2819
2015,"69000","Appartement",4,8.7,88,772,1598
2015,"69000","Appartement",1,13.6,31,426,826
2015,"69000","Appartement",2,11.5,46,531,2283
2015,"69000","Appartement",3,11.55,66,656,2819
2015,"69000","Appartement",4,8.7,88,772,1598
2015,"69000","Appartement",1,10.6,58,614,2668
2015,"69000","Appartement",1,14.9,30,442,346
2015,"69000","Appartement",2,11.6,45,527,962
2015,"69000","Appartement",3,10.1,65,659,943
2015,"69000","Appartement",4,9.2,88,813,417
2015,"69000","Appartement",1,9.9,63,623,4858
2015,"69000","Appartement",1,12.9,32,417,480
2015,"69000","Appartement",2,11.4,47,532,1321
2015,"69000","Appartement",3,11.55,66,655,1876
2015,"69000","Appartement",4,8.6,88,758,1181
2015,"69000","Appartement",1,10.6,58,614,2668
2015,"69000","Appartement",1,14.9,30,442,346
2015,"69000","Appartement",2,11.6,45,527,962
2015,"69000","Appartement",3,10.1,65,659,943
2015,"69000","Appartement",4,9.2,88,813,417
2015,"69000","Appartement",1,9.9,63,623,4858
2015,"69000","Appartement",1,12.9,32,417,480
2015,"69000","Appartement",2,11.4,47,532,1321
2015,"69000","Appartement",3,11.55,66,655,1876
2015,"69000","Appartement",4,8.6,88,758,1181
2015,"69000","Appartement",1,9.6,59,570,1614
2015,"69000","Appartement",1,13.4,31,410,327
2015,"69000","Appartement",2,10.7,45,482,601
2015,"69000","Appartement",3,9.1,67,607,481
2015,"69000","Appartement",4,8.3,95,796,205
2015,"69000","Appartement",1,10.1,57,573,625
2015,"69000","Appartement",1,9.4,60,569,989
2015,"69000","Appartement",1,9.2,62,574,2431
2015,"69000","Appartement",1,12.7,32,405,149
2015,"69000","Appartement",2,10.6,46,485,578
2015,"69000","Appartement",3,9.4,62,584,1005
2015,"69000","Appartement",4,8.2,81,665,699
2015,"69000","Appartement",1,9.9,60,593,668
2015,"69000","Appartement",1,11.55,63,567,1763
2015,"69000","Appartement",1,9.5,65,617,1476
2015,"69000","Appartement",1,13.8,31,426,188
2015,"69000","Appartement",2,10.9,50,543,434
2015,"69000","Appartement",3,9.7,67,647,484
2015,"69000","Appartement",4,11.55,89,716,370
2015,"69000","Appartement",1,11.55,60,601,473
2015,"69000","Appartement",1,9.2,68,625,1003
2015,"69000","Appartement",1,10.6,65,688,955
2015,"69000","Appartement",1,14.1,32,450,91
2015,"69000","Appartement",2,11.9,48,574,268
2015,"69000","Appartement",3,10.4,67,699,402
2015,"69000","Appartement",4,9.7,93,897,194
2015,"69000","Appartement",1,10.8,63,678,352
2015,"69000","Appartement",1,10.5,66,693,603
2015,"69000","Appartement",1,11.5,58,671,1050
2015,"69000","Appartement",1,14.5,32,469,71
2015,"69000","Appartement",2,12.7,45,568,402
2015,"69000","Appartement",3,11.4,65,743,447
2015,"69000","Appartement",4,11.55,85,846,130
2015,"69000","Appartement",1,11.5,55,631,550
2015,"69000","Appartement",1,11.6,60,696,500
2015,"69000","Appartement",1,9.6,59,570,1614
2015,"69000","Appartement",1,13.4,31,410,327
2015,"69000","Appartement",2,10.7,45,482,601
2015,"69000","Appartement",3,9.1,67,607,481
2015,"69000","Appartement",4,8.3,95,796,205
2015,"69000","Appartement",1,10.1,57,573,625
2015,"69000","Appartement",1,9.4,60,569,989
2015,"69000","Appartement",1,9.2,62,574,2431
2015,"69000","Appartement",1,12.7,32,405,149
2015,"69000","Appartement",2,10.6,46,485,578
2015,"69000","Appartement",3,9.4,62,584,1005
2015,"69000","Appartement",4,8.2,81,665,699
2015,"69000","Appartement",1,9.9,60,593,668
2015,"69000","Appartement",1,11.55,63,567,1763
2015,"69000","Appartement",1,9.5,65,617,1476
2015,"69000","Appartement",1,13.8,31,426,188
2015,"69000","Appartement",2,10.9,50,543,434
2015,"69000","Appartement",3,9.7,67,647,484
2015,"69000","Appartement",4,11.55,89,716,370
2015,"69000","Appartement",1,11.55,60,601,473
2015,"69000","Appartement",1,9.2,68,625,1003
2015,"69000","Appartement",1,10.6,65,688,955
2015,"69000","Appartement",1,14.1,32,450,91
2015,"69000","Appartement",2,11.9,48,574,268
2015,"69000","Appartement",3,10.4,67,699,402
2015,"69000","Appartement",4,9.7,93,897,194
2015,"69000","Appartement",1,10.8,63,678,352
2015,"69000","Appartement",1,10.5,66,693,603
2015,"69000","Appartement",1,11.5,58,671,1050
2015,"69000","Appartement",1,14.5,32,469,71
2015,"69000","Appartement",2,12.7,45,568,402
2015,"69000","Appartement",3,11.4,65,743,447
2015,"69000","Appartement",4,11.55,85,846,130
2015,"69000","Appartement",1,11.5,55,631,550
2015,"69000","Appartement",1,11.6,60,696,500
2015,"69001","Appartement",1,11.8,73,860,1514
2015,"69001","Appartement",1,11.55,63,695.5,1
2015,"69001","Maison",4,10.8,117,1270,388
2015,"69001","Appartement",4,11.55,63,695.5,1
2015,"69001","Appartement",1,15.4,32,495,253
2015,"69001","Appartement",2,12.8,52,670,436
2015,"69001","Appartement",3,11.6,77,892,433
2015,"69001","Maison",4,10.9,117,1270,385
2015,"69001","Appartement",1,15.4,32,495,255
2015,"69001","Appartement",2,12.8,52,670,437
2015,"69001","Appartement",3,11.6,77,891,434
2015,"69001","Appartement",2,11.55,63,695.5,1
2015,"69001","Appartement",1,15.4,32,495,253
2015,"69001","Appartement",2,12.8,52,670,436
2015,"69001","Appartement",3,11.6,77,892,433
2015,"69001","Maison",4,10.9,117,1270,385
2015,"69001","Appartement",1,15.4,32,495,255
2015,"69001","Appartement",2,12.8,52,670,437
2015,"69001","Appartement",3,11.6,77,891,434
2015,"69001","Maison",4,10.8,117,1270,388
2015,"69001","Appartement",1,12.4,69,860,664
2015,"69001","Maison",4,11.2,127,1413,155
2015,"69001","Appartement",1,15.9,31,490,123
2015,"69001","Appartement",2,13.3,52,685,202
2015,"69001","Appartement",3,12.2,75,922,184
2015,"69001","Appartement",2,11.5,75,860,850
2015,"69001","Maison",4,10.7,114,1220,233
2015,"69001","Appartement",1,15.1,33,499,132
2015,"69001","Appartement",2,12.6,53,661,235
2015,"69001","Appartement",3,11.2,78,873,250
2015,"69001","Appartement",1,12.4,69,860,664
2015,"69001","Appartement",1,15.9,31,490,123
2015,"69001","Appartement",2,13.3,52,685,202
2015,"69001","Appartement",3,12.2,75,922,184
2015,"69001","Maison",4,11.2,127,1413,155
2015,"69001","Appartement",2,11.5,75,860,850
2015,"69001","Appartement",1,15.1,33,499,132
2015,"69001","Appartement",2,12.6,53,661,235
2015,"69001","Appartement",3,11.2,78,873,250
2015,"69001","Maison",4,10.7,114,1220,233
2015,"69001","Appartement",1,11.9,72,860,961
2015,"69001","Maison",4,11.1,129,1426,246
2015,"69001","Appartement",1,15.4,33,505,165
2015,"69001","Appartement",2,12.5,53,667,289
2015,"69001","Appartement",3,11.5,77,889,261
2015,"69001","Appartement",1,10.8,73,791,268
2015,"69001","Maison",4,11.55,103,1028,67
2015,"69001","Appartement",1,11.55,63,695.5,34
2015,"69001","Appartement",2,13.7,46,630,71
2015,"69001","Maison",3,10.1,81,819,96
2015,"69001","Appartement",1,12.1,70,848,110
2015,"69001","Appartement",4,11.55,63,695.5,17
2015,"69001","Appartement",1,11.55,63,695.5,42
2015,"69001","Appartement",2,11.55,63,695.5,35
2015,"69001","Appartement",3,11.55,63,695.5,16
2015,"69001","Maison",2,11.6,81,943,135
2015,"69001","Maison",4,10.2,108,1105,50
2015,"69001","Appartement",1,11.55,63,695.5,11
2015,"69001","Appartement",2,11.55,63,695.5,26
2015,"69001","Appartement",3,11.55,63,695.5,48
2015,"69001","Appartement",2,11.55,63,695.5,40
2015,"69001","Appartement",4,11.55,63,695.5,1
2015,"69001","Appartement",1,11.55,63,695.5,1
2015,"69001","Appartement",2,11.55,63,695.5,16
2015,"69001","Appartement",3,11.55,63,695.5,13
2015,"69001","Appartement",1,11.9,72,860,961
2015,"69001","Appartement",1,15.4,33,505,165
2015,"69001","Appartement",2,12.5,53,667,289
2015,"69001","Appartement",3,11.5,77,889,261
2015,"69001","Maison",4,11.1,129,1426,246
2015,"69001","Appartement",1,10.8,73,791,268
2015,"69001","Appartement",1,11.55,63,695.5,34
2015,"69001","Appartement",2,11.55,63,695.5,71
2015,"69001","Appartement",3,11.55,63,695.5,96
2015,"69001","Appartement",4,11.55,63,695.5,67
2015,"69001","Appartement",1,12.1,70,848,110
2015,"69001","Appartement",1,11.55,63,695.5,42
2015,"69001","Appartement",2,11.55,63,695.5,35
2015,"69001","Appartement",3,11.55,63,695.5,16
2015,"69001","Appartement",4,11.55,63,695.5,17
2015,"69001","Maison",2,11.6,81,943,135
2015,"69001","Appartement",1,11.55,63,695.5,11
2015,"69001","Appartement",2,11.55,63,695.5,26
2015,"69001","Appartement",3,11.55,63,695.5,48
2015,"69001","Appartement",4,11.55,63,695.5,50
2015,"69001","Appartement",2,11.55,63,695.5,40
2015,"69001","Appartement",1,11.55,63,695.5,1
2015,"69001","Appartement",2,11.55,63,695.5,16
2015,"69001","Appartement",3,11.55,63,695.5,13
2015,"69001","Appartement",4,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",1,11.55,63,695.5,1
2015,"69001","Maison",4,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",1,11.55,63,695.5,1
2015,"69001","Maison",4,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",1,11.55,63,695.5,1
2015,"69001","Maison",4,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",1,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",1,11.55,63,695.5,1
2015,"69001","Maison",4,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Maison",2,11.55,63,695.5,1
2015,"69001","Appartement",1,11.8,73,860,1507
2015,"69001","Appartement",1,15.4,32,495,253
2015,"69001","Appartement",2,12.8,52,670,436
2015,"69001","Appartement",3,11.6,77,892,433
2015,"69001","Appartement",4,10.9,117,1270,385
2015,"69001","Appartement",1,15.4,32,495,253
2015,"69001","Appartement",2,12.8,52,670,436
2015,"69001","Appartement",3,11.6,77,892,433
2015,"69001","Appartement",4,10.9,117,1270,385
2015,"69001","Appartement",1,12.5,69,859,660
2015,"69001","Appartement",1,15.9,31,491,121
2015,"69001","Appartement",2,13.3,52,685,202
2015,"69001","Appartement",3,12.2,75,922,184
2015,"69001","Appartement",4,11.3,126,1418,153
2015,"69001","Appartement",2,11.5,75,860,847
2015,"69001","Appartement",1,15.1,33,499,132
2015,"69001","Appartement",2,12.6,53,661,234
2015,"69001","Appartement",3,11.2,78,873,249
2015,"69001","Appartement",4,10.7,114,1221,232
2015,"69001","Appartement",1,12.5,69,859,660
2015,"69001","Appartement",1,15.9,31,491,121
2015,"69001","Appartement",2,13.3,52,685,202
2015,"69001","Appartement",3,12.2,75,922,184
2015,"69001","Appartement",4,11.3,126,1418,153
2015,"69001","Appartement",2,11.5,75,860,847
2015,"69001","Appartement",1,15.1,33,499,132
2015,"69001","Appartement",2,12.6,53,661,234
2015,"69001","Appartement",3,11.2,78,873,249
2015,"69001","Appartement",4,10.7,114,1221,232
2015,"69001","Appartement",1,11.9,72,860,958
2015,"69001","Appartement",1,15.3,33,506,163
2015,"69001","Appartement",2,12.5,53,667,289
2015,"69001","Appartement",3,11.5,77,889,260
2015,"69001","Appartement",4,11.1,129,1426,246
2015,"69001","Appartement",1,12.4,71,874,451
2015,"69001","Appartement",1,11.7,73,852,507
2015,"69001","Appartement",1,10.9,72,785,264
2015,"69001","Appartement",1,11.55,63,695.5,34
2015,"69001","Appartement",2,13.7,46,630,70
2015,"69001","Appartement",3,10.1,81,819,96
2015,"69001","Appartement",4,10.1,101,1020,64
2015,"69001","Appartement",1,11.4,64,729,103
2015,"69001","Appartement",2,10.8,76,813,161
2015,"69001","Appartement",1,12.1,70,848,110
2015,"69001","Appartement",1,11.55,63,695.5,42
2015,"69001","Appartement",2,11.55,63,695.5,35
2015,"69001","Appartement",3,11.55,63,695.5,16
2015,"69001","Appartement",4,11.55,63,695.5,17
2015,"69001","Appartement",2,11.55,63,695.5,41
2015,"69001","Appartement",2,11.8,76,899,69
2015,"69001","Appartement",2,11.6,81,943,135
2015,"69001","Appartement",1,11.55,63,695.5,11
2015,"69001","Appartement",2,11.55,63,695.5,26
2015,"69001","Appartement",3,11.55,63,695.5,48
2015,"69001","Appartement",4,11.55,63,695.5,50
2015,"69001","Appartement",2,11.55,63,695.5,49
2015,"69001","Appartement",2,11.55,85,940,86
2015,"69001","Appartement",2,11.55,63,695.5,40
2015,"69001","Appartement",1,11.55,63,695.5,1
2015,"69001","Appartement",2,11.55,63,695.5,16
2015,"69001","Appartement",3,11.55,63,695.5,13
2015,"69001","Appartement",4,11.55,63,695.5,1
2015,"69001","Appartement",2,11.55,63,695.5,16
2015,"69001","Appartement",2,11.55,63,695.5,24
2015,"69001","Appartement",1,11.9,72,860,958
2015,"69001","Appartement",1,15.3,33,506,163
2015,"69001","Appartement",2,12.5,53,667,289
2015,"69001","Appartement",3,11.5,77,889,260
2015,"69001","Appartement",4,11.1,129,1426,246
2015,"69001","Appartement",1,12.4,71,874,451
2015,"69001","Appartement",1,11.7,73,852,507
2015,"69001","Appartement",1,10.9,72,785,264
2015,"69001","Appartement",1,11.55,63,695.5,34
2015,"69001","Appartement",2,11.55,63,695.5,70
2015,"69001","Appartement",3,11.55,63,695.5,96
2015,"69001","Appartement",4,11.55,63,695.5,64
2015,"69001","Appartement",1,11.4,64,729,103
2015,"69001","Appartement",2,10.8,76,813,161
2015,"69001","Appartement",1,12.1,70,848,110
2015,"69001","Appartement",1,11.55,63,695.5,42
2015,"69001","Appartement",2,11.55,63,695.5,35
2015,"69001","Appartement",3,11.55,63,695.5,16
2015,"69001","Appartement",4,11.55,63,695.5,17
2015,"69001","Appartement",2,11.55,63,695.5,41
2015,"69001","Appartement",2,11.8,76,899,69
2015,"69001","Appartement",2,11.6,81,943,135
2015,"69001","Appartement",1,11.55,63,695.5,11
2015,"69001","Appartement",2,11.55,63,695.5,26
2015,"69001","Appartement",3,11.55,63,695.5,48
2015,"69001","Appartement",4,11.55,63,695.5,50
2015,"69001","Appartement",2,11.55,63,695.5,49
2015,"69001","Appartement",2,11.55,85,940,86
2015,"69001","Appartement",2,11.55,63,695.5,40
2015,"69001","Appartement",1,11.55,63,695.5,1
2015,"69001","Appartement",2,11.55,63,695.5,16
2015,"69001","Appartement",3,11.55,63,695.5,13
2015,"69001","Appartement",4,11.55,63,695.5,1
2015,"69001","Appartement",2,11.55,63,695.5,16
2015,"69001","Appartement",2,11.55,63,695.5,24
2015,"69002","Appartement",1,11.7,66,770,1722
2015,"69002","Appartement",1,11.55,63,695.5,1
2015,"69002","Maison",4,10.4,117,1218,239
2015,"69002","Appartement",4,11.55,63,695.5,1
2015,"69002","Appartement",1,15.4,32,489,441
2015,"69002","Appartement",2,12.9,50,641,587
2015,"69002","Appartement",3,11.55,75,828,454
2015,"69002","Maison",4,10.4,117,1213,234
2015,"69002","Appartement",1,15.4,32,489,441
2015,"69002","Appartement",2,12.9,50,641,588
2015,"69002","Appartement",3,11.55,75,828,454
2015,"69002","Appartement",2,11.55,63,695.5,1
2015,"69002","Appartement",1,15.4,32,489,441
2015,"69002","Appartement",2,12.9,50,641,587
2015,"69002","Appartement",3,11.55,75,828,454
2015,"69002","Maison",4,10.4,117,1213,234
2015,"69002","Appartement",1,15.4,32,489,441
2015,"69002","Appartement",2,12.9,50,641,588
2015,"69002","Appartement",3,11.55,75,828,454
2015,"69002","Maison",4,10.4,117,1218,239
2015,"69002","Appartement",1,12.7,58,738,778
2015,"69002","Maison",4,10.5,108,1130,94
2015,"69002","Appartement",1,16.2,29,474,224
2015,"69002","Appartement",2,14.7,45,660,264
2015,"69002","Appartement",3,11.8,71,841,196
2015,"69002","Appartement",1,11.3,70,788,944
2015,"69002","Maison",4,10.4,121,1263,145
2015,"69002","Appartement",1,14.9,34,500,217
2015,"69002","Appartement",2,11.55,52,631,324
2015,"69002","Appartement",3,10.7,77,822,258
2015,"69002","Appartement",1,12.7,58,738,778
2015,"69002","Appartement",1,16.2,29,474,224
2015,"69002","Appartement",2,14.7,45,660,264
